date,price,standardized_price,Star
2024-12-25,0.3109718297444248,0.4231629814001744,4
2024-12-26,0.2384703835962155,0.3092633290171536,4
2024-12-27,0.2938590372964943,0.3962788126742488,4
2024-12-28,0.513737790657852,0.7417079717433634,4
2024-12-29,0.4764055965802297,0.6830591563880897,4
2024-12-30,0.4121928199751723,0.5821809901938109,4
2024-12-31,0.6781504572934515,1.0,4
2025-01-01,0.4351608076382913,0.6182636609507358,4
2025-01-02,0.2900541414658817,0.3903013275965793,4
2025-01-03,0.2223848666865452,0.2839930084684108,4
2025-01-04,0.1836123982376976,0.2230815244501784,4
2025-01-05,0.0565378495032655,0.0234476178658399,4
2025-01-06,0.0416125519414496,0.0,4
2025-01-07,0.0567187396082379,0.0237317959225612,4
2025-01-08,0.0684563683104727,0.0421715912647473,4
2025-01-09,0.086482113221304,0.0704900068049235,4
2025-01-10,0.1318109704169954,0.1417015667364956,4
2025-01-11,0.2951066405976984,0.3982387954038149,4
2025-01-12,0.1849896091897962,0.2252451205856466,4
2025-01-13,0.0861566041059811,0.0699786325213403,4
2025-01-14,0.0916783766948317,0.0786533281559972,4
2025-01-15,0.0995837993931697,0.0910727341833041,4
2025-01-17,0.1575283382054438,0.1821035091380667,4
2025-01-18,0.2742182423424236,0.3654231561784908,4
2025-01-19,0.1002345173104105,0.0920950109586063,4
2025-01-20,0.1304364746985219,0.1395422362285765,4
2025-01-21,0.1210171794642921,0.1247445389429434,4
2025-01-22,0.1231928548782657,0.1281625214317797,4
2025-01-23,0.1229400421698006,0.1277653530835329,4
2025-01-24,0.1686241297258988,0.1995349793257206,4
2025-01-25,0.3004565553237324,0.4066435026192879,4
2025-01-26,0.1473303537169936,0.1660824923176926,4
2025-01-27,0.126657990811627,0.1336062442709484,4
2025-01-28,0.156064244064711,0.1798034196564778,4
2025-01-29,0.2092746282156737,0.2633968454423903,4
2025-01-30,0.2017061607634242,0.2515067955512307,4
2025-01-31,0.219491718264008,0.2794478770658476,4
2025-02-01,0.2925493982342461,0.394221371866346,4
2025-02-02,0.1402638844542903,0.1549810807547856,4
2025-02-03,0.1303610998219891,0.139423822421796,4
2025-02-04,0.1267629655051584,0.1337711593414394,4
2025-02-05,0.131723233543053,0.1415637322521628,4
2025-02-06,0.1300846518973851,0.1389895231879567,4
2025-02-07,0.1630826822329095,0.1908293744490952,4
2025-02-08,0.2792008003775124,0.373250746638062,4
2025-02-09,0.1109815897303975,0.1089786440142747,4
2025-02-10,0.1048525257528183,0.0993498946090215,4
2025-02-11,0.1041065813174061,0.0981780171306494,4
2025-02-12,0.1071682197484897,0.1029878460588897,4
2025-02-13,0.1116958381796188,0.1101007271505906,4
2025-02-14,0.1458778105633146,0.1638005494177238,4
2025-02-15,0.2412701088110038,0.3136616927143477,4
2025-02-16,0.0943929521085976,0.0829179216561514,4
2025-02-17,0.0903205218746377,0.0765201404718433,4
2025-02-18,0.094565008054518,0.0831882212635648,4
2025-02-19,0.1039460535149487,0.0979258282176126,4
2025-02-20,0.1100447564638574,0.1075068804968734,4
2025-02-21,0.1320903883118511,0.1421405317887042,4
2025-02-22,0.2641370227585891,0.3495855768307854,4
2025-02-23,0.19293187981211,0.2377224146407772,4
2025-02-24,0.101095946743478,0.0934483151779223,4
2025-02-25,0.0909204992381377,0.0774627039208625,4
2025-02-26,0.1120152894357213,0.1106025845473246,4
2025-02-27,0.1478868790371018,0.1669567926781723,4
2025-02-28,0.1982289689109436,0.2460441328829992,4
2025-03-01,0.3655499585402029,0.5089051317684179,4
2025-03-02,0.2081754684249529,0.2616700672230901,4
2025-03-03,0.1469713331318545,0.1655184715702706,4
2025-03-04,0.1364015071470911,0.1489132923721546,4
2025-03-05,0.1507199271972951,0.1714075066676662,4
2025-03-06,0.1516026356939068,0.1727942402607324,4
2025-03-07,0.1839478815661347,0.2236085682061219,4
2025-03-08,0.3113939988982885,0.4238262084449649,4
2025-03-09,0.1332462397969883,0.1439563725664786,4
2025-03-10,0.1396910817497942,0.1540812086502652,4
2025-03-11,0.1561408939477366,0.1799238364963567,4
2025-03-12,0.1592249063334056,0.1847688148703682,4
2025-03-13,0.1764597510415779,0.2118447274959352,4
2025-03-14,0.2216925820159632,0.2829054303921309,4
2025-03-15,0.3307077088211618,0.4541680148958987,4
2025-03-16,0.1812780904444358,0.2194143307549799,4
2025-03-17,0.177196991413046,0.2130029309041996,4
2025-03-18,0.2117651154426607,0.2673093967705154,4
2025-03-19,0.2216167900686458,0.2827863613678353,4
2025-03-20,0.2706714273551959,0.3598511156803428,4
2025-03-21,0.2923472642950429,0.3939038197810676,4
2025-03-22,0.3676279200914936,0.5121696059400569,4
2025-03-23,0.293888891851342,0.3963257141307005,4
2025-03-24,0.3086749024927112,0.4195545124741276,4
2025-03-25,0.3087948290863028,0.4197429169549657,4
2025-03-26,0.3296006979835678,0.452428902694903,4
2025-03-27,0.3447742880680404,0.4762665877045359,4
2025-03-28,0.3846360544620607,0.5388893569989693,4
2025-03-29,0.4173456877001564,0.5902761368954587,4
2025-03-30,0.3545022080862529,0.4915491340170497,4
2025-03-31,0.3415161586486311,0.4711480717575436,4
2025-04-01,0.3650723277543983,0.5081547745912747,4
2025-04-02,0.3653821610823937,0.5086415222388072,4
2025-04-03,0.3758021712338527,0.5250113410097677,4
2025-04-04,0.3733030682880797,0.5210852544016323,4
2025-04-05,0.4302400963070752,0.6105332315609968,4
2025-04-06,0.3402413637381287,0.4691453710545942,4
2025-04-07,0.3241989061089064,0.4439426965644538,4
2025-04-08,0.3228179587733742,0.4417732305767707,4
2025-04-09,0.338583888746058,0.4665414805743342,4
2025-04-10,0.3438559674188956,0.4748239074785453,4
2025-04-11,0.3518234565018506,0.4873408196937716,4
2025-04-12,0.4113066937302462,0.5807888873237766,4
2025-04-13,0.2630872952980143,0.3479364567206572,4
2025-04-14,0.2602989897541912,0.3435560333077245,4
2025-04-15,0.2647255871664436,0.3505102105452993,4
2025-04-16,0.274294021706789,0.3655422054349896,4
2025-04-17,0.2784134129076107,0.372013762220824,4
2025-04-18,0.3084486934401643,0.4191991384254734,4
2025-04-19,0.4089749220734839,0.577125677894838,4
2025-04-20,0.2209359093517663,0.2817166988840232,4
2025-04-21,0.2103292948203044,0.2650537249396882,4
2025-04-22,0.2138845839568897,0.2706390783125078,4
2025-04-23,0.2114478142023819,0.2668109170450962,4
2025-04-24,0.2132881140883379,0.2697020251322702,4
2025-04-25,0.2374970589507159,0.3077342376035614,4
